0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10.179165,8.497362,22.830873,15.0216,2.0395515,15.225887,5.10336,9.423838,3.1623423,25.169832,5.9210725,10.534315,2.1906838,44.66487,11.12206,12.86905,0.0,7.3656807,0.17774962,7.919182,0.0,0.0,0.0,0.0,0.0,2.8225698,4.9249806,13.056496,7.261376,8.545798,0.0,3.3804636,0.94912237,0.08497671,7.8607163,0.0,6.169449,0.0,0.0,2.3521488,0.22146562,7.669049,0.5890743,1.177431,0.0,0.0,8.866019,0.06432962,0.05495362
1.1286144,65.16463,5.4120626,0.0,0.0,11.482447,0.12710187,0.6251292,7.016349,3.2653131,4.5323944,3.6913686,3.5870116,4.371542,11.083371,1.8589426,0.0,3.3893318,7.1434417,1.8606577,0.72829556,2.635497,4.6304517,3.97965,0.52512574,6.8551006,1.4897387,1.3083432,0.0,8.497357,0.29634255,1.4324671,2.078806,4.2489204,2.3575768,5.492402,4.4861875,0.0,0.84277064,2.334768,3.2948918,2.3742452,3.938134,1.592709,4.8279552,2.8763604,0.0,1.2148827,3.344079
33.990704,2.5032911,6.738098,13.492398,8.55729,1.1703011,2.9653509,68.49177,3.727883,8.184602,3.636043,7.519045,12.271291,9.5315275,2.099322,0.0,0.0,5.7115955,3.9874482,0.041609257,1.0995016,0.0,13.301906,1.5066888,0.0,0.0,7.0502815,4.468402,4.24889,7.0233216,0.0,0.0,0.0,0.0,0.0,0.82843053,0.0,3.0478277,1.5434855,0.0,1.5535817,2.2602363,10.636527,1.8154647,0.0,2.0612397,0.0,0.0,2.0738595
14.457767,22.158396,10.977677,9.262741,25.371357,4.208387,1.0327567,11.017886,4.0254483,28.654871,8.920024,14.466965,13.620989,5.4676776,10.199943,0.45947805,3.378231,11.2021675,5.520532,0.15027188,6.6154585,0.0,0.0,0.0,2.4520307,2.339662,4.3796234,10.412147,6.1382456,6.8446317,5.0164723,1.6393497,0.11151596,4.0349317,0.0,2.9744136,0.35495865,0.0,0.0,3.864628,8.061057,7.2431965,9.554635,6.9525266,8.764921,2.2209222,4.9525266,2.8792574,4.8549695
18.482347,4.3670216,18.768232,14.824967,0.0,4.4065332,21.571308,33.48238,3.133373,20.634323,1.8292891,5.9800615,7.9150705,28.637596,3.4946532,5.0418797,2.8107333,5.516744,2.1265924,7.2836013,36.08837,0.08040154,0.0,0.643409,0.0,0.0,3.1242504,9.246153,17.256907,0.0,3.773703,1.2168901,1.2128989,0.0,4.207389,6.809119,0.0,0.0,2.0038853,0.0,0.6742861,7.8103094,7.0461774,0.0,2.2278154,0.0,4.3689547,1.7667359,0.77232605
33.573246,1.285451,5.243164,1.1629382,20.98043,13.744402,26.550638,19.398314,9.40214,7.1354284,0.0,8.134509,10.070653,13.91361,0.0,3.0488267,0.7756578,12.247751,2.7908795,0.5637586,7.572654,3.9838824,0.0,0.0,0.0,1.1667458,5.081157,11.756886,5.3991714,5.448162,4.059168,3.9452128,0.0,0.0,5.4638753,4.8734093,5.652298,0.0,7.3023357,4.9159126,2.8666627,11.753638,13.466631,3.720284,0.0,4.0470076,3.4886327,3.3860986,3.952682
6.2452264,4.6204147,22.035578,12.828751,8.909035,2.7801561,16.435265,10.427715,2.3065155,32.38476,14.77975,8.545283,0.0,41.987103,23.570715,5.4966373,5.9426703,8.5874195,0.20300579,0.0,11.089494,0.0,1.3914531,0.0,5.508085,0.0,0.0,2.4676683,9.937661,6.173735,0.0,4.873505,2.3163238,0.0,5.0890284,0.0,6.6456146,5.383603,0.0,1.7427547,8.488725,0.7289789,3.442257,0.8014439,18.087547,0.0,5.234827,2.628908,1.326547
41.507256,0.0,6.732548,1.838392,16.328001,0.0,10.336111,56.00585,0.0,14.47217,0.0,10.963724,19.00478,11.567989,4.6781754,8.604189,0.0,4.9810038,0.0,3.9652143,9.556524,2.5036356,0.15241006,0.0,3.2374666,4.507277,3.9435923,1.2519447,9.064066,2.1312172,0.0,5.108216,2.637481,0.0,0.0,0.0,0.0,6.2466345,1.5908035,0.0,6.1443806,11.921724,3.5514493,0.13759676,0.0,3.03477,2.82892,0.0,0.0
11.060801,8.854755,78.32237,0.0,4.8034797,0.74779767,2.958425,4.480768,3.944005,1.2767656,4.9405417,9.806032,4.28855,0.10845363,3.4617038,0.0,7.8119226,3.2266922,1.6999967,2.340777,3.1690798,2.4346814,3.0318863,2.058354,0.0,0.0,6.054728,1.125895,7.296766,0.5457984,3.226847,4.048004,12.35937,1.4711449,1.559348,0.54782,0.0,0.11697896,1.0542248,0.0,3.653001,4.030993,1.6457677,3.5311499,0.0,0.2829502,0.0,2.3809988,0.0
14.363588,1.5822749,23.18907,23.876236,0.08716294,3.041845,0.14872812,8.43633,0.0,44.049137,0.6939508,10.461845,10.574792,30.262726,8.163952,3.4853075,0.0,4.687263,7.6221914,0.0,2.7691784,0.0,0.0,11.051148,0.0,0.0,2.598795,9.812669,2.2864308,4.9070663,0.0,0.0,1.2399547,0.0,2.8189845,4.434232,8.659307,1.7769053,2.6921608,0.50305027,8.644047,4.9572988,3.0955677,0.0,0.0,2.203494,5.2124395,2.1725128,0.0
0.0,0.0,80.01848,0.0,4.6628246,13.566147,9.590973,0.0,6.4500227,6.653754,5.211138,2.5731666,3.8498123,0.81403714,3.0452344,0.0,0.33799857,0.35444152,1.0657258,7.216124,2.777556,0.0,0.0,0.6083346,3.7801638,1.5841849,0.0,0.4094749,2.1765718,0.40254426,4.6152873,3.628081,0.0,0.76136816,9.165916,2.0256472,0.0,0.6217895,0.6997602,0.0,2.3283656,0.71919924,2.8291235,0.8363275,6.96448,1.1238658,3.7107966,4.0144997,1.6091357
17.86825,0.0,16.11503,0.0,18.574911,19.554335,32.992916,30.536383,5.5651097,3.5035412,11.477486,3.8153753,11.704876,15.350276,5.2059636,0.057776876,0.0,11.952957,1.6355836,0.676688,0.21295977,0.0,18.614748,0.0,3.6698923,0.0,5.91907,3.4627624,2.5310223,3.2234974,1.7221272,5.759028,1.0251311,1.5890548,0.0,0.0,0.048622023,0.0,4.4432607,0.0,0.0,4.073328,8.00415,0.0,2.0709999,2.279208,3.0841389,2.15231,1.5390065
14.67585,51.883877,18.618254,23.466686,21.463533,0.9694005,0.0,0.0,0.0,39.88195,1.3241757,1.0562304,2.2941399,0.0,5.189164,9.118657,2.2695181,1.5123923,17.667614,0.09189341,3.6917381,0.0,0.5333161,6.2178473,9.398396,0.3715755,0.0,0.5431857,2.967288,0.5366794,1.5250994,0.0,1.581801,1.4553437,2.6129825,0.0028587878,6.4365005,0.0,4.751352,5.0608883,3.450807,2.4512103,7.6188064,3.5489163,5.5578113,3.4778044,2.2019756,2.2846174,0.0
7.186371,7.042991,19.830572,18.343992,0.0,8.21893,25.860008,18.377226,3.7546153,26.050272,8.668025,3.735153,3.1417933,38.32273,10.99657,7.8841405,0.0,8.9086,0.0,13.376912,7.581531,10.415284,3.033674,1.2473207,3.1989179,0.0,5.3083525,3.3885703,9.985957,0.0,2.1361303,1.2934506,10.704234,3.269814,0.0,1.1508247,4.1445494,1.6722848,0.0,0.0,2.1317215,0.0,5.609226,0.0,0.9978732,5.4531345,0.0,0.0,0.0
30.1621,0.81105095,2.8627324,6.2384214,11.96425,4.4011803,8.350218,61.5452,5.1868134,7.699339,3.9746919,6.7830257,21.436644,10.388177,2.9682474,0.0,1.3039645,7.744564,0.0,1.8902911,4.653498,1.4686866,10.047661,2.748846,0.0,1.5217515,1.4057577,1.1306245,6.546358,3.6325374,0.7906883,2.2974415,2.6367202,0.0,0.0,0.0,0.0,6.5685825,1.3560889,0.0,7.024882,8.456508,4.7659235,3.016304,0.0,5.200736,1.2139353,0.0,0.27856064
21.368269,28.262842,0.84615237,4.292964,14.236943,0.0,6.6164994,3.7147276,12.058965,12.157219,5.7760205,11.35391,22.255585,9.456383,3.792096,0.0,8.8907175,17.193245,33.311314,0.0,4.52216,0.7972818,0.5527195,4.825291,0.0,6.951356,3.1284213,12.279011,3.2615964,0.0,0.47737527,0.86749643,0.0,0.0,3.6151938,3.8369424,6.609714,2.382182,5.7893686,0.21550003,6.124031,4.0120726,4.202719,2.8530948,0.46866563,4.3563952,0.0,3.2892983,0.34112632
5.082019,0.0,70.09487,11.436958,5.901751,12.809524,20.385338,1.6281496,0.0,17.045488,1.6353247,2.7833672,0.0,10.149412,1.19157,4.483044,0.0,3.8455703,0.0,0.0,0.9117333,3.651917,0.70183563,0.0,0.0,2.442904,0.0,0.0,3.203016,1.0532329,0.10580085,1.3851907,4.263513,0.0,0.0,5.151085,0.0,0.0,0.0,0.0,0.0,0.0,6.0147104,0.0,9.435659,1.5917605,4.1746044,0.7637708,0.0
9.977961,30.109076,15.952699,15.187587,8.022555,9.572092,7.3400407,9.568799,9.779394,33.18414,1.7068945,18.575205,5.464942,3.409687,0.0,7.3530064,2.974141,8.764878,28.083128,2.0439577,0.0,1.2335125,0.9630678,5.4774156,4.299129,4.15523,1.0627646,4.486581,3.5626082,0.6591307,4.6070194,0.7783054,0.4645206,0.0,0.0,0.14089184,2.113908,0.0,6.8580227,3.5545006,5.761161,3.3028796,5.834175,0.0,1.3463311,2.890996,0.0,6.755266,0.06612353
0.0,12.838903,31.873953,19.023977,8.7029505,0.0,0.34865654,2.5135489,5.860196,41.465557,4.980584,15.30661,4.885838,0.0,6.294576,0.0,0.0,0.0,5.514607,0.0,4.667525,0.9784164,0.6540734,19.560032,8.986441,2.5078557,4.3338413,5.786422,2.3940942,8.446984,3.910672,0.0,9.651642,0.62775815,3.6103208,4.360153,4.925853,5.7301455,3.386344,4.645207,5.453005,6.066956,6.9918604,0.0,29.313526,6.7573147,2.1144912,3.2580705,2.1380756
29.444828,12.730371,3.1635966,11.773477,55.72408,0.0,9.275184,5.769902,7.4641943,13.466337,1.256877,4.1084642,13.06816,4.3219075,0.0,0.0,0.0,14.685922,10.744345,0.0,1.7449067,0.0,0.0,0.0,3.8209903,3.982622,2.8776538,1.2945318,0.0,1.2927619,0.0,3.8542051,2.769297,0.0,0.0,0.0,0.0,0.0,4.024686,3.8203425,0.47876853,8.0076685,7.7442775,9.820501,0.93295646,1.697576,0.0,0.0,0.44288152
25.608799,0.0,13.288443,2.0309246,6.8099566,10.01997,12.919993,46.940643,13.82757,2.236063,14.816848,16.03489,15.292183,14.521305,6.6673813,0.0,8.826084,8.019682,3.2170017,4.266869,3.2677293,4.562261,6.9532723,0.0,1.8882651,0.0,1.6281612,8.886356,7.4829264,0.0,3.026827,0.0,0.0,0.0,2.4453373,2.76544,0.0,0.0,8.532892,6.761552,0.0,7.8645735,3.9583225,5.415377,12.714762,0.0,3.0435307,4.181135,0.0
5.373403,0.0,71.97543,2.415196,0.0,4.3324795,5.919466,13.723344,2.0092313,14.983712,5.209062,5.670223,0.0,9.245261,1.059431,1.8756932,1.122052,2.8056855,0.7942754,6.8523145,4.7015796,0.0,0.7230447,0.13401844,0.0,0.0,3.150668,1.2719212,0.8763201,0.0,0.0,0.7718785,2.3606076,2.0219238,4.09295,0.71187353,3.5750885,0.0,0.49952045,0.0,2.1094122,1.5598265,0.18466115,0.0,2.1901224,1.1540552,1.6908662,4.2589173,0.0
0.0,10.990309,13.70022,18.909708,2.6283386,0.0,17.45569,30.690414,5.162169,20.20574,17.074682,2.1520202,6.476537,40.718067,6.34434,3.4155383,0.0,6.001673,1.7814094,6.8438725,21.506569,2.5352705,5.798469,0.8147331,2.787922,0.0,0.26090294,5.872959,19.754454,1.599333,0.5064939,3.378921,19.326797,0.07054969,0.0,0.0,0.49273503,0.98813456,0.0,0.45766962,1.5111785,3.5456207,0.5010864,0.0,6.2648783,0.2841291,0.0,1.038635,1.5331635
6.2671604,14.297949,55.05711,4.664413,1.0796586,17.89338,34.982273,19.079308,6.2811093,5.479562,0.41007316,7.5748863,0.0,8.629196,0.0,4.573578,3.9604757,4.1615834,0.0,1.5812464,12.155115,9.20835,0.0,2.6684477,0.0,0.0,2.6824017,0.66405237,10.7612,0.7089812,1.9350199,2.2693822,5.6419034,0.0,0.0,0.0,0.0,3.31213,0.0,1.0979757,0.0,6.931959,6.4557686,0.58528167,1.0481579,1.3311099,0.3779552,0.53035533,0.0
15.63016,6.7376122,6.0722895,7.564637,12.552924,3.604179,20.067783,23.790823,9.206137,16.928694,1.7233564,1.2641289,7.1412787,43.756145,13.34183,0.46985713,0.0,9.170673,3.261608,6.741406,10.102342,0.0,3.5344317,0.0,1.6458634,0.0,0.8494595,7.2275596,12.404656,9.38353,0.0,0.0,2.3217776,2.0056496,0.0,1.3167819,5.363225,2.458546,1.3215382,2.771401,2.9206555,13.620284,9.927921,4.497149,0.0,0.0,5.5632358,0.0,3.016337
25.291039,0.0,0.0,3.0910237,11.315377,8.051958,21.087292,44.659622,9.099703,15.6861515,16.940212,15.124176,12.703533,9.551735,0.0,0.0,3.6181405,10.2221,0.0,4.4569426,7.4313545,2.7228777,7.4775004,1.8295854,2.3072677,0.0,0.0,1.5373743,6.928343,1.6597828,4.1485333,10.030227,0.8243054,4.2850003,0.0,3.1393225,5.9945955,2.5567923,5.91838,0.0,2.1678734,13.945312,10.450859,1.791103,2.8506103,0.0,4.1596694,0.0,2.6393733
0.0,66.299194,14.930281,1.4032806,1.0227722,42.878292,6.2501335,6.423022,5.7166824,0.41785008,12.605331,0.31795675,3.5803132,2.5534928,0.0,5.337752,16.215015,3.0413752,0.13549076,1.802147,0.0,8.804693,4.5645604,5.158311,0.0,2.8683305,5.803184,3.7569263,0.05618655,8.703974,0.92747694,0.0,1.2725053,0.0,3.6593757,2.553718,4.648484,0.0,0.87896615,0.0,1.6612716,2.6155298,4.996655,3.762396,1.4454426,0.73821694,0.12869917,3.8721673,2.9519868
2.607052,9.483288,76.90152,18.543396,0.0,4.1343617,1.3282778,0.0,6.1553397,1.9859042,8.997319,2.617481,0.0,0.0,5.0359645,5.149548,5.1218433,0.0,0.0,0.0,5.140299,9.056005,4.754377,4.1805506,0.0,0.0,4.67261,3.193844,1.9581928,3.923656,12.824697,7.456301,9.90953,0.6949613,1.6442237,6.4391584,0.0,1.4182837,0.0485681,0.75359315,6.463956,0.0,0.0,2.2124898,3.595151,1.3008963,1.7453372,6.664333,0.0
13.263919,1.6530877,23.519043,13.528127,5.076457,9.565754,6.0001674,7.866714,2.6746247,32.06445,5.6479707,14.580931,2.334788,34.51652,7.087905,9.59647,4.4221396,5.607774,3.231793,0.44417828,4.563089,0.33344364,0.0,12.193109,0.0,0.0,0.31321532,10.681464,6.181016,7.7187853,0.0,5.2573104,4.1803336,0.0,0.08737948,0.0,7.8398666,2.5167935,0.0,1.1563958,2.399808,7.2870097,0.0,0.0,0.0,0.0,7.985008,0.47555518,0.0
8.286615,44.249073,11.593866,3.7471817,5.943579,33.276432,19.813046,3.965789,7.79636,0.0,0.3355134,0.0,2.1251738,5.181678,2.437571,7.682612,2.550266,1.0735267,1.3204793,3.1105115,0.0,15.423822,0.17885478,1.8391385,5.394765,3.4606833,1.5751952,0.3281746,1.6796582,12.814607,1.2220839,9.509015,0.16782196,4.921088,13.602745,2.1272416,1.6004646,0.0,0.0,6.5596504,0.0,1.3020215,1.3134655,0.0,0.0,2.152615,0.37406963,0.0,4.236089
23.513456,3.1607091,0.0,0.13675892,13.80882,1.1318548,29.975773,36.26098,8.475158,1.0660204,5.808667,9.345731,6.486599,0.0,0.0,0.0,10.372,6.3307943,0.0,2.8302171,3.4287755,5.897473,1.4863915,0.0,0.8194281,4.1013875,5.3079367,2.6881173,6.541497,0.0,2.7552352,8.98131,2.119364,0.930352,0.0,5.180813,1.1179765,1.2411298,6.971339,4.5724854,0.0,7.0790515,1.7574351,0.0,2.3937902,0.073025934,2.8984635,2.5171533,1.1032972
16.163599,3.990366,3.2509863,3.8478088,12.311091,11.833763,20.504635,7.8612423,3.6010656,19.397276,0.0,5.6489477,9.161176,49.277435,7.2667785,6.5903783,0.0,4.346679,0.0,18.428102,0.14909068,0.0,0.0,0.0,0.0,0.0,0.6401647,10.171308,8.920755,7.8070097,3.836035,5.0822234,1.8926452,4.6468015,1.5259203,0.10398002,6.0202594,1.7663889,0.9211797,6.9206586,1.6793427,14.231947,3.6779385,3.1768084,0.0,0.809291,12.210943,0.7352241,2.0272613
17.920467,11.636858,4.280191,3.7653375,0.4537874,2.3847651,21.92559,25.281704,0.0,6.279265,12.185197,13.515154,11.819705,2.047348,0.0,0.0,0.0,0.8715692,1.0469762,8.464231,30.695242,0.0,3.733962,1.130181,0.6418167,1.0119377,0.42178285,3.8603165,16.26302,0.0,3.9052818,0.13339324,0.0,1.0651613,2.0869482,3.670824,0.0,4.7479434,7.5289803,1.745234,0.7781583,14.766924,0.47526246,1.9516855,1.2849205,1.022916,2.7427883,2.3809762,2.6481838
23.768087,0.0,2.8006587,5.2185693,3.5876856,5.545522,27.961582,15.858748,1.5599889,12.651884,4.711073,4.2039886,24.287636,4.6708164,8.190708,1.8105321,0.39783838,4.562851,0.0,14.150288,29.995234,3.7469459,3.679339,0.0,0.0,0.0,0.0,0.02671699,22.85633,1.5932072,19.856007,8.796264,0.82449114,9.995845,1.9479983,24.882883,2.4793918,0.0,14.328567,4.291326,0.6363355,16.406584,8.149605,0.0,0.0,0.0,7.552906,0.0,0.0
38.89162,0.20344742,0.0,8.352348,3.3734412,5.0178432,14.486488,31.751644,5.0163703,0.101290554,27.25332,4.8218913,0.32325777,28.052658,14.882968,9.727865,17.958735,8.126989,1.3611991,10.621008,5.16153,0.0,6.177406,1.2362474,0.0,0.0,3.9288707,7.9379134,9.264649,0.11385596,7.689616,0.14417106,4.350957,1.9419945,0.0,6.087534,0.0,1.5350335,1.5373292,0.0,2.8635218,6.783071,8.738317,7.1851773,10.406437,0.066374615,4.773647,10.268578,2.8598614
23.2001,2.9878647,10.857391,12.4456625,8.053492,5.0250316,18.864819,17.776495,5.2905035,30.679018,8.830842,0.0,0.0,42.72538,8.302919,6.344989,2.2741091,3.640749,0.026053749,6.0635386,12.667857,0.0,0.0,0.0,0.2631247,0.0,3.5497613,6.101849,15.605678,2.0930994,5.546297,3.2865615,1.2560046,0.1309475,2.5263987,1.0201997,11.221933,0.18313722,0.6885651,3.118695,2.3485804,8.093242,6.914319,2.2646143,1.5063018,1.953659,5.0755625,1.9967209,4.723684
14.206868,7.215924,8.676175,3.8261836,0.0,11.270804,18.216494,27.505259,7.3915997,12.141223,15.5424595,21.497358,0.0,12.747727,1.0288845,5.5623236,17.469002,8.05059,4.2507863,12.293179,38.694237,1.8002203,2.0809143,4.9712195,0.0,0.0,4.1587787,7.1434565,10.31846,5.8963413,3.3318405,0.0,0.506564,1.6203406,9.975978,0.7004764,0.0,2.61276,2.2480261,0.0,0.0,6.6601686,1.9145466,6.8112335,0.8040791,1.9814618,2.5299697,7.9722433,5.317347
6.7098303,0.0,18.885317,8.11499,9.028986,7.454476,3.3348532,5.7486286,0.0,41.71973,0.13581179,5.6853065,24.89356,20.07651,0.0,12.4921,0.0,8.498199,0.0,8.742395,1.4240522,2.8214746,0.0,0.0,8.521143,1.4095105,7.0931873,19.09341,1.5157415,3.6405995,0.0,0.0,7.980518,0.0,6.2074685,2.9283009,2.602599,2.4779577,4.300136,4.9144983,6.9903193,6.113529,8.867238,0.0,7.130748,6.075414,4.07656,1.018914,0.9190535
32.299618,0.0,5.2145414,4.0337143,20.222235,0.0,21.376877,40.282787,3.6017616,18.991056,0.0,10.800036,10.807075,1.5513417,0.0,2.5990627,8.155142,6.319719,0.0,1.1046387,7.9895916,4.2169333,0.0,0.0,0.0,0.0,0.0,2.4864326,12.153222,0.42967632,2.2046752,8.829039,0.0,0.0,0.0,3.1881962,0.0,3.9721875,9.6469555,0.0,2.1032968,22.370726,6.5837803,1.3698817,2.8520443,0.0,7.6991186,0.0,1.1180518
25.858194,13.897207,9.350676,3.794162,24.364754,5.314552,3.7803214,5.9690256,0.0,20.5609,27.681223,4.817384,22.57842,10.806091,18.148712,1.4879203,14.995417,17.347149,5.188169,0.0,2.6158438,0.0,2.1926742,0.20809004,6.1371098,0.0,0.0,3.75919,7.8328705,8.505939,3.5538614,4.27724,2.9447238,1.6782435,2.7349374,0.8274963,3.6691482,0.8896742,0.7899013,0.0,0.0,1.6512163,8.207126,1.9580804,25.973856,0.0,0.30741516,0.010066107,2.9217925
0.0,75.624016,16.213463,0.92219937,5.2533655,1.424011,0.0,1.0963422,0.0,22.646553,4.3909492,2.437521,1.467162,2.4766126,5.540279,1.6653588,2.0255344,0.76148033,10.063929,0.0,0.0,0.0,0.0,1.8421911,4.9689403,2.5776646,2.3951857,1.285243,1.4360269,0.17597564,0.0,0.0,0.0,0.0,2.766862,0.38069066,3.5788882,0.12540016,2.8042588,1.657786,5.8957615,3.6370084,4.0996127,0.58564097,2.0533152,1.1329244,0.16158769,0.9594341,0.0
6.8265705,37.366474,25.864887,5.888788,1.5949383,60.868256,9.623706,2.2818651,7.595525,3.0447655,4.2039285,2.8745503,6.7617044,1.0395534,0.0,0.0,5.5664105,0.0,1.3014281,3.259039,9.899348,3.0671525,6.451772,13.841593,2.3882692,6.000299,1.5985832,1.6028444,8.262834,4.570069,4.203395,0.0,0.0,0.0,12.65997,4.734391,5.015557,4.185465,1.6840767,0.0,3.7734785,4.115962,2.5119998,0.3899956,0.0,0.9115307,2.4412997,3.1889842,3.6382291
15.898962,0.0,66.78521,0.0,9.302003,1.0782415,7.9426036,5.4115596,17.381474,13.780991,0.06946032,12.853744,0.0,8.120539,0.0,4.7706275,0.78878367,2.4865701,3.2061841,8.884466,13.025305,0.0,0.0,3.8353617,0.0,0.0,9.179499,3.1831377,2.099515,0.0,0.44820887,2.8884773,0.0,0.0,6.5744414,0.0,4.2907076,1.0686581,0.8477549,3.632544,4.5223393,9.562716,9.365155,3.6020253,4.37004,0.0,1.3347734,0.16900054,1.2410234
7.7072935,7.4027104,14.467939,19.101225,5.0540605,5.5262165,13.514386,4.4781523,2.1436572,38.514263,5.7769732,0.0,5.908563,44.922573,15.382295,0.0,0.0,1.1555966,0.0,17.293026,0.0,0.0,2.636791,0.0,0.0,0.0,0.0,4.310912,11.527631,10.642387,0.0,0.0,0.17232047,6.2388067,0.6501734,10.178841,10.331575,0.0,1.2766049,0.08524973,3.668405,8.487253,5.7306604,0.0,3.9719627,1.6126196,5.5495515,0.0,0.0
24.818342,0.0,4.294185,2.9912374,11.870768,3.6758237,27.050104,40.738453,3.3353477,7.3769817,5.708247,3.91953,10.149419,2.5135446,0.0,0.0,0.0,10.094297,0.8772634,2.535404,0.0,3.8941047,4.5924735,0.0,0.0,0.0,1.2214439,1.1551267,11.69938,0.0,0.015506102,8.024793,4.3786063,2.3744435,0.0,3.1393871,0.0,0.0,4.967826,0.36878803,1.4285606,7.0362,6.1137433,0.5146398,3.422306,0.0,5.9854054,0.0,1.0629498
24.940014,0.0,0.0,2.6180186,7.0691824,3.9632804,18.031836,59.603165,0.06346423,3.7977204,18.491972,5.862327,10.148793,6.9410934,2.5881693,1.8834475,7.9261074,14.364764,0.41849726,1.4232095,0.0,1.7695652,3.5882943,3.653743,1.4728731,0.0,1.9442545,1.9014412,2.447158,5.821023,0.0,5.627583,1.8748021,0.0,0.0,3.2780137,0.0,0.0,6.109072,1.0762665,3.1291902,5.0056553,2.740376,3.4114082,7.5453444,2.2936432,0.0,5.836789,3.6765528
0.0,10.419872,62.665016,5.4647727,7.9423084,22.40871,14.135355,0.0,2.2972128,14.898847,12.203085,2.0798798,0.0,9.729587,3.3928773,3.2834604,0.0,1.240284,3.2343428,4.5860076,0.0,0.0,3.2792726,0.84692764,1.063923,0.0,0.0,4.0423064,13.469028,2.9807112,0.516178,0.0,5.6962705,1.6513827,0.0,4.0543103,2.849692,0.0,0.0,3.9528801,4.3808413,6.8379974,3.7173822,3.4048815,7.805839,0.0,6.0222206,2.2544286,2.1579099
26.819292,0.0,0.15403754,46.953293,23.822676,7.9364457,0.02289135,5.053324,8.323624,10.926474,26.957712,12.619267,2.1400962,8.157374,0.48225075,0.67622524,27.18297,19.321661,0.3891223,14.027882,0.0,0.0,4.2031193,6.231799,2.197291,5.5505815,3.3785603,5.001986,5.891534,0.85717344,9.095666,10.87443,0.0,7.6480837,0.0,19.192057,2.3077862,0.0,0.0,0.092213415,8.32489,8.3876295,0.0,3.4132857,0.0,3.8718574,2.841768,2.1910238,4.583204
41.75475,18.536379,0.0,3.2880611,38.880287,0.0,3.6172037,9.060064,2.6654017,0.0,7.2870383,2.5988762,15.008724,0.0,0.9281624,5.85014,14.358328,14.309793,24.614054,1.6118155,0.598872,2.3486986,0.0,0.604585,7.6654425,7.630327,4.457374,1.1725385,0.9509001,0.0,0.0,6.773024,3.2368488,1.3072541,7.216257,1.428328,0.0,0.0,7.9524293,5.510728,1.5077602,5.479414,5.2656183,9.016768,1.2294083,4.5643764,0.8327009,0.0,0.0
8.077893,1.649376,65.365005,9.117638,0.0,0.0,0.54741716,0.0,0.31440216,10.545582,8.809133,0.0,3.9759846,10.174774,0.30585843,7.406982,2.970767,2.00804,3.0235832,0.0,6.174633,2.2592626,3.6444504,7.4575467,5.930537,4.66099,1.627729,1.885235,0.3002435,3.568814,0.0,3.9157062,3.6750197,0.512718,9.079911,10.863639,12.523336,0.22331625,5.6337547,0.0,5.088933,2.0481734,0.6617,0.0,6.425746,3.1335347,1.4201144,1.57216,0.0
10.319027,11.211206,17.87259,13.444044,0.0,1.6672721,14.999351,20.02136,13.367597,21.52808,6.266954,7.536129,8.488333,30.461967,1.5523759,7.498316,0.0,0.0,1.7851564,11.871305,37.657703,0.0,1.3121821,0.619617,0.0,0.0,2.425529,1.9918699,26.148096,6.5622144,2.4184022,5.0901246,2.1331978,4.653643,7.819708,0.0,5.390259,4.7144732,0.43609244,6.1427536,2.1902268,8.490441,5.4170923,0.0,1.0133933,0.0,0.9562112,0.0,0.586467
28.750727,0.0,0.011107326,2.7325065,14.130581,3.121523,9.383937,65.44812,1.679703,0.63777864,0.19557355,5.8543863,12.551987,20.596958,0.7411913,0.0,0.0,9.70344,2.186713,2.2457871,5.656819,0.0,6.0712385,0.39207703,2.180131,2.0185494,0.0,0.706302,7.285856,0.49367025,2.4397895,1.5486414,1.9044906,0.024675112,5.319622,3.4446542,0.36122733,1.0260495,2.1255534,1.7282866,3.462365,7.3054247,6.6182146,3.855002,0.14644435,1.0779318,4.823896,2.1990957,1.1220093
0.0,12.833747,22.96272,12.006189,4.2080503,3.2101295,11.0218315,11.405565,4.9830785,30.684849,2.982343,4.038431,3.4832776,49.481842,7.2821913,7.2136207,0.0,6.316262,2.7974834,15.9200115,4.8613563,0.0,0.0,0.0,6.0974717,8.301871,5.770409,8.2000065,8.47078,7.050541,0.0,0.5146179,4.730934,3.8101532,0.0,0.0,9.356222,1.6016979,2.5941849,6.482912,5.8359637,6.193636,1.225006,1.8730305,0.0,0.0,1.3973359,0.0,1.5518093
2.702972,41.28637,18.604935,4.902631,3.161321,5.5591745,3.0877001,2.235614,0.0,31.274292,4.427404,4.6778874,8.0018635,5.278454,1.8881451,1.964067,0.0,0.0,26.51636,0.8375984,0.06698416,0.0,5.1485853,0.055662587,4.563608,7.241053,0.929981,8.405844,3.3936057,0.0,0.0,0.0,0.0,0.0,1.9466085,2.2720044,0.6172366,1.202189,5.1154776,3.788634,12.356421,1.8015702,3.9722352,0.0,4.2174706,0.0,1.7051302,0.0,0.0
